iso3,month,risk_3,risk_12,logfat_risk_3,logfat_risk_12
AGO,2010-06-01,0.0811486245394329,0.2379517838723666,0.8131288253548977,2.0831785730463523
AGO,2010-07-01,0.0690769213312081,0.2237925169225547,0.7468932203974065,2.074058057877457
AGO,2010-08-01,0.0686749798087014,0.2179978458504442,0.6669263356505887,2.020908504876495
AGO,2010-09-01,0.057391870170223,0.2132581558765283,0.5681789485448018,1.8708599048321808
AGO,2010-10-01,0.061545879952635,0.2104396070797647,0.5461257282300727,1.8718996075819536
AGO,2010-11-01,0.0778121192325864,0.2134759050484866,1.2415873122550307,2.629476216981114
AGO,2010-12-01,0.0762123068945665,0.2393542242657469,0.8535083463059536,2.180404693750229
AGO,2011-01-01,0.0635476408374333,0.2284862195316216,0.7498520365348507,1.91369558798688
AGO,2011-02-01,0.063959610038815,0.2223421240667271,0.6338327484343134,1.8975423756263337
AGO,2011-03-01,0.0711473099893596,0.2198142630675894,0.8206279665116818,2.3752854828299887
AGO,2011-04-01,0.0678522753074295,0.2339975540639889,0.8055908711141657,2.089850365952977
AGO,2011-05-01,0.0532672667134738,0.2053598659894476,0.7018516367018721,1.9301937609856736
AGO,2011-06-01,0.052221154946679,0.1859850373583856,0.652622432731753,1.736083268728008
AGO,2011-07-01,0.0499716518498644,0.1799889800172638,0.6157537816104243,1.6904043079721858
AGO,2011-08-01,0.0505435169422055,0.1812021400225731,0.5836554106415958,1.6367056524656964
AGO,2011-09-01,0.0469140042396794,0.1818225152051758,0.5318129868387396,1.3970331256805903
AGO,2011-10-01,0.0463309237726778,0.1661607881899561,0.5012897551423292,1.2910858823006164
AGO,2011-11-01,0.0356103858477955,0.1154340970336008,0.4116316040636403,1.186787918213435
AGO,2011-12-01,0.0325542501626656,0.1115619542994369,0.4316209197151995,1.100567192269729
AGO,2012-01-01,0.0333629136113741,0.1180588504154275,0.3614547281314929,1.1203074307438814
AGO,2012-02-01,0.0310106182596473,0.1129223853614947,0.3539943294751506,1.1124031658453848
AGO,2012-03-01,0.0294993398777672,0.0886485507784757,0.1858055943223337,0.5785779802105357
AGO,2012-04-01,0.0285348579429253,0.0881207661577061,0.1563268165767544,0.5868068901436043
AGO,2012-05-01,0.0285175182549101,0.0730347576020479,0.1451706671506214,0.5632924537322834
AGO,2012-06-01,0.0284651810091466,0.0723108290116225,0.1623601749831415,0.5414316334454493
AGO,2012-07-01,0.0253026803068955,0.0716152313467935,0.1414774821112343,0.5424766551727018
AGO,2012-08-01,0.0256884557653611,0.0690477554662604,0.1260375986635669,0.5202100349258942
AGO,2012-09-01,0.0250978230926838,0.0751215668306488,0.1546016903244247,0.5076474083226675
