feature,importance
disp_6m_avg,0.13009337024977946
logfat_risk3_6m_avg,0.06062586320055946
logfat_risk3_lag2,0.05863912629994316
logfat_risk12_6m_avg,0.05853389848003917
logfat_risk3_3m_avg,0.05539865464743867
logfat_risk_3,0.050469958111958604
logfat_risk12_3m_avg,0.0477043764409829
logfat_risk_12,0.03357069238959437
disp_3m_avg,0.02802286129530719
risk12_lag1,0.027700902578508376
logfat_risk12_lag2,0.027672748830905314
logfat_risk3_lag1,0.02529412511390132
fat_6m_avg,0.024319561808779297
risk12_3m_avg,0.023362929463244902
Battles,0.02228416842868948
risk12_lag2,0.018529239165268323
logfat_risk12_lag1,0.01826756778292816
risk3_6m_avg,0.016958364760000344
rolling_3m_displacements,0.016101242352276418
risk3_lag2,0.013968303611920228
risk_12,0.013007980952111909
fatalities_lag1,0.01281908193980243
risk3_3m_avg,0.01171916379931245
disp_diff_3m_6m,0.011499069531595331
risk12_6m_avg,0.011053765607262272
fatalities,0.010520580770632173
fat_3m_avg,0.010140618142589746
monthly_displacement,0.00796106067701961
logfat_risk12_change_2m,0.007471662023097769
Protests,0.0072600586780656425
lethality_rate,0.0070790255598410555
risk3_change_2m,0.006985720869373957
logfat_risk3_change_2m,0.0064847316051388024
risk12_change_2m,0.006462635071977296
Explosions/Remote violence,0.006004901454510691
monthly_displacement_lag1,0.005964598096572063
Strategic developments,0.0055997152953525765
risk_3,0.005379225428692288
acled_disp_score_max,0.0053594123614093695
Violence against civilians,0.005335439382137415
risk3_lag1,0.005330941058010899
protracted_signal,0.005105283870512531
event_count,0.005031100454947621
conflict_severity_index,0.004974885286478977
acled_disp_score_mean,0.004738760459747502
acled_semantic_intensity,0.004493592862545661
disp_per_fatality,0.0042443384922109615
Riots,0.0038959544668782297
disp_change_lag1_to_now,0.0038459258826815867
disp_per_event,0.0038278092543771254
monthly_displacement_lag2,0.00359848945009214
fat_change_lag2_to_now,0.0033980328769805373
fat_diff_3m_6m,0.0032175775179255927
fat_change_lag1_to_now,0.003054544406407818
p_sig2,0.002961915960531852
fatalities_lag2,0.0029156949681188437
disp_change_lag2_to_now,0.002254059029894676
hdx_3m_sum,0.002023773564238255
hdx_high_3m_sum,0.0012061140369364822
hdx_medium_3m_sum,0.0010836857258675423
hdx_value,0.0010016905645225099
logfat_risk_3_high_last_5m,0.0009916242897058819
mean_value_hdx,0.0009006576391770839
bat_gr90,0.0008879622068446964
acled_disp_events_ratio,0.0007908856377049758
bat_civ,0.0003467535932281026
acled_disp_events_count,0.0002999883951519408
risk_gt_025,0.00024352432302113865
logfat_risk_12_high_last_5m,0.00023119635908008668
logfat_risk_3_gt_4,0.00021432450000028017
hdx_alert_Medium concern,0.00018733875269793518
logfat_risk_12_above_5,0.00018689105334281425
exp_gr150,0.00017384613592434753
bat_gr90_and_exp_gr150,0.00014674664555311968
hdx_med_high_count,0.00013577993130127236
p_sig1,0.00012072244346037807
bat_gr90_and_exp_gr150_last_5m,9.933081363947322e-05
hard_onset_signal,6.313829376285762e-05
h_sig2,5.702185285322751e-05
hdx_alert_High concern,4.662989264741616e-05
p_sig3,4.5064792475679e-05
h_sig1,6.595728025695244e-18
