feature,importance
disp_6m_avg,0.14017965859923615
logfat_risk3_3m_avg,0.08421271010958922
logfat_risk3_6m_avg,0.07153358461902702
logfat_risk3_lag1,0.0643451054019951
logfat_risk_3,0.06431006195468644
logfat_risk12_6m_avg,0.05836202135247462
logfat_risk12_3m_avg,0.043788687271602074
rolling_3m_displacements,0.04103935785971201
logfat_risk12_lag2,0.03976047188749785
risk12_6m_avg,0.03499991706142172
risk12_lag1,0.032699154786816356
disp_3m_avg,0.03198998937922744
risk12_lag2,0.03111793307303943
fat_6m_avg,0.027533306898745925
risk_12,0.021948634488985475
risk12_3m_avg,0.02047324551752599
fat_3m_avg,0.016462104462460908
disp_diff_3m_6m,0.015260981287177152
fatalities_lag1,0.014300593010394578
risk3_6m_avg,0.013682205929125174
risk_3,0.012563423832331458
risk3_lag2,0.011965044773215028
acled_semantic_intensity,0.010260322220967762
acled_disp_score_mean,0.009268251539990934
acled_disp_score_max,0.008437231344374033
fatalities_lag2,0.008398088723703108
conflict_severity_index,0.007611698632152156
monthly_displacement_lag1,0.006652451839040968
lethality_rate,0.006638858884308972
fat_change_lag2_to_now,0.00630400420818106
fat_diff_3m_6m,0.0058635168311961675
monthly_displacement_lag2,0.005615377727476956
disp_per_event,0.00558637417036833
fat_change_lag1_to_now,0.005467413165439186
disp_per_fatality,0.005050892644717634
disp_change_lag2_to_now,0.0045236046599616405
disp_change_lag1_to_now,0.004401403770647752
bat_civ,0.0035760167481027833
bat_gr90,0.0018238012011452664
acled_disp_events_ratio,0.001415564714082304
exp_gr150,0.000248403422151618
acled_disp_events_count,0.00017106525019056982
bat_gr90_and_exp_gr150,8.562554322713555e-05
bat_gr90_and_exp_gr150_last_5m,7.183920228647955e-05
